,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip
3405,826000,4,2,3060,7140,2,0,0,3,3060,0,2006,0,2016,16,17
3406,225000,3,2,1700,11475,1,0,0,5,970,730,1945,0,2002,6,65
3407,235867,4,2,1330,5926,1,0,0,4,1330,0,1942,1982,1742,32,34
3408,399000,4,3,3060,5000,2,0,0,3,3060,0,2001,0,1128,9,26
3409,177500,3,1,1220,6000,1,0,0,3,1220,0,1968,1997,3306,32,35
3410,224000,4,1,1600,9289,1,0,0,4,1600,0,1959,0,1775,1,1
3411,302000,4,1,1530,17664,1,0,0,3,1530,0,1968,1997,1176,32,36
3412,760000,3,2,1980,13964,1,0,0,5,1980,0,1959,0,3103,23,25
3413,460000,3,2,1730,8490,1,0,0,3,1210,520,1969,2010,4241,19,22
3414,415000,3,1,1170,6700,1,0,0,3,1170,0,1957,2000,2822,35,60
3415,669000,2,1,1950,10766,1,0,3,4,1160,790,1952,0,2841,6,68
3416,254600,3,2,1470,20000,1,0,0,4,1470,0,1968,0,1598,1,45
3417,357250,3,1,1400,8840,1,0,0,4,1400,0,1952,0,1306,35,60
3418,910000,4,3,4040,50479,2,0,0,3,4040,0,1987,2000,703,42,44
3419,725000,6,3,3110,5000,1,0,0,5,1810,1300,1921,0,4058,35,47
3420,670000,3,1,1490,4400,1,0,0,4,1490,0,1906,1990,4311,35,59
3421,440000,4,1,1770,5750,2,0,0,3,1770,0,1947,2012,3243,35,55
3422,1025000,4,3,3320,19850,1,0,2,4,2040,1280,1977,0,4136,23,25
3423,320000,2,1,950,5316,1,0,2,3,950,0,1948,1994,2924,35,61
3424,310000,4,2,2430,5499,2,0,0,3,2430,0,2002,0,1143,9,26
3425,772650,4,2,2660,10800,1,0,0,3,2660,0,1955,2014,497,3,4
3426,669950,4,2,2670,11877,2,0,0,3,2670,0,1996,0,2153,33,42
3427,690000,5,3,2720,7598,2,0,0,3,1860,860,1993,0,4214,35,54
3428,385000,4,2,3200,22651,1,0,0,5,1610,1590,1970,0,1961,18,19
3429,663000,3,2,2480,37843,1,1,3,4,2480,0,1974,0,3797,41,40
3430,300000,3,2,1780,10395,1,0,0,3,1780,0,1967,2011,842,32,36
3431,225500,2,1,1590,11276,1,0,0,4,1590,0,1972,0,4316,1,1
3432,320000,3,2,1550,34175,1,0,0,3,1550,0,1999,0,3333,27,27
3433,775000,3,2,2850,14800,1,0,0,4,1920,930,1976,1992,3350,3,5
3434,805000,3,2,2600,5875,1,0,2,5,1600,1000,1929,0,3556,35,55
3435,252750,4,1,1230,7410,1,0,0,3,1230,0,1944,0,3692,6,68
3436,254000,5,2,2080,16117,1,0,0,5,1740,340,1959,0,2442,1,0
3437,620000,6,3,3600,6875,2,0,0,3,2740,860,2004,2003,3748,38,38
3438,435000,4,2,2110,8751,1,0,0,3,1510,600,1962,2003,1455,5,9
3439,460000,4,2,2550,19017,1,0,0,4,1300,1250,1961,2001,1561,20,67
3440,268000,3,2,1650,6684,2,0,0,3,1650,0,1991,0,372,18,19
3441,446000,2,1,1370,1221,2,0,0,3,1080,290,2008,0,1711,35,59
3442,285000,2,1,1010,7200,1,0,0,3,1010,0,1975,0,1484,20,67
3443,530000,3,2,2330,26571,2,0,0,3,2330,0,1987,2000,735,3,4
3444,402000,2,1,620,2475,1,0,0,5,620,0,1911,1984,3363,35,50
3445,358000,3,1,2450,12497,1,0,0,4,2450,0,1967,0,3958,38,38
3446,354950,4,2,2530,7350,1,0,0,5,1280,1250,1977,0,2647,14,13
3447,405000,4,2,2220,4652,2,0,0,3,2220,0,2001,0,3345,32,37
3448,568000,4,1,2110,265716,1,0,0,4,2110,0,1979,0,3511,31,32
3449,575000,5,3,3690,49709,1,0,2,3,2690,1000,1960,2012,1977,10,73
3450,315000,4,2,1940,10200,1,0,0,4,1140,800,1977,0,1721,18,26
3451,280927,4,2,2070,7350,2,0,0,4,2070,0,1977,0,2294,18,20
3452,440000,4,2,2160,7826,1,0,0,4,1390,770,1976,1992,1639,20,67
3453,270000,4,2,2600,9900,1,0,0,3,1600,1000,1965,1993,3963,35,71
3454,755000,4,2,2880,4000,1,0,0,3,2100,780,1912,2000,1730,35,64
3455,289659,4,2,2260,7200,2,0,0,4,2260,0,1984,0,1747,18,19
3456,555000,5,3,3640,6930,2,0,0,3,3640,0,2004,2003,2096,21,23
3457,450000,3,1,1530,23660,1,0,0,3,1530,0,1952,2008,2641,20,67
3458,1145000,3,2,2490,4000,2,0,0,5,1670,820,1918,0,2029,35,52
3459,495000,3,1,1440,11787,1,0,0,3,1440,0,1983,2009,1909,33,42
3460,1250000,3,3,3760,8500,2,0,3,4,3060,700,1910,0,3404,35,55
3461,580000,4,1,1720,6975,1,0,0,3,1420,300,1975,0,3245,31,31
3462,560000,4,2,2480,16360,1,0,0,5,1510,970,1959,0,1457,17,16
3463,1080000,4,3,3990,5267,2,0,0,3,3990,0,2008,0,1133,3,5
3464,450000,2,1,840,3340,1,0,0,3,700,140,1912,1994,3510,35,50
3465,815000,3,2,2270,11989,1,0,0,4,2270,0,1968,0,3721,23,25
3466,354000,4,2,2580,5476,2,0,0,3,2580,0,2005,0,46,18,19
3467,279900,3,1,1580,6620,1,0,0,3,1580,0,1988,2000,2017,14,2
3468,339000,2,1,950,7954,1,0,0,4,950,0,1941,1998,1647,35,51
3469,1340000,4,3,3190,5040,2,0,3,3,2160,1030,2003,0,260,35,64
3470,710000,3,3,3740,136915,2,0,0,3,3100,640,1990,2009,1189,6,68
3471,815000,4,2,2620,4743,1,0,2,4,1310,1310,1949,1985,2728,35,56
3472,800000,3,1,2080,75794,1,0,0,3,2080,0,1958,2004,302,19,21
3473,638000,3,2,1660,3729,1,0,0,5,970,690,1922,1956,3665,35,55
3474,475580,3,1,1520,11085,1,0,0,3,1520,0,1983,2009,1678,33,42
3475,243800,3,1,1140,27760,1,0,0,4,1140,0,1981,0,2355,16,15
3476,600000,3,2,3240,8016,2,0,0,3,2910,330,2004,2003,2814,38,38
3477,620000,3,2,2460,41343,1,0,0,4,2460,0,1988,0,2008,16,15
3478,750000,4,2,1750,5080,1,0,0,3,1750,0,1903,2005,888,35,59
3479,626000,3,1,2430,5000,2,0,0,4,1760,670,1945,0,3740,35,56
3480,230000,3,1,1060,9946,1,0,0,4,1060,0,1956,0,1363,34,72
3481,537000,3,3,2410,7479,2,0,2,3,2410,0,1942,1988,2909,20,67
3482,210000,2,1,720,8040,1,0,0,3,720,0,1943,2002,1016,6,68
3483,200500,3,1,1260,9346,1,0,0,4,1260,0,1963,0,337,18,18
3484,253500,3,1,1640,12384,1,0,0,4,1090,550,1954,1979,2253,14,2
3485,150000,3,1,1310,9612,1,0,0,3,960,350,1962,2003,2765,1,0
3486,440000,3,1,2120,6290,1,0,0,4,1220,900,1949,1985,3121,35,51
3487,667000,3,1,3320,478288,1,0,3,4,2260,1060,1933,1982,3024,12,12
3488,660000,3,1,1210,9622,1,0,1,3,1210,0,1955,2009,405,3,5
3489,695000,3,2,2590,12063,2,0,0,3,2590,0,1993,0,3545,3,5
3490,440000,4,2,2250,7526,2,0,0,3,2250,0,1989,0,3408,32,37
3491,1388000,4,3,4040,20001,1,0,0,3,2020,2020,1972,2001,2774,8,3
3492,219500,3,1,1090,6710,1,0,0,5,1090,0,1912,0,334,1,1
3493,220000,3,1,1660,15600,2,0,0,3,1660,0,1981,2013,2944,1,0
3494,270000,2,1,1780,81021,1,0,3,4,1780,0,1954,1979,2895,1,0
3495,900000,4,3,3370,5000,2,0,2,3,2470,900,2008,0,2801,35,61
3496,1990000,5,3,4480,5000,2,0,0,5,3420,1060,1902,0,4284,35,53
3497,800000,4,2,2990,16809,2,0,0,3,2990,0,1990,2009,1605,42,44
3498,365000,5,2,2280,19000,1,0,0,3,2280,0,1924,2011,949,6,68
3499,1387800,3,3,2480,5500,2,0,3,3,1730,750,1950,2005,2432,35,74
3500,451000,5,2,2830,8925,1,0,0,3,2830,0,1967,2011,437,19,22
3501,202000,2,1,920,7569,1,0,0,4,920,0,1950,1983,445,6,69
3502,1410000,4,2,3250,16684,2,0,0,3,3250,0,1979,2014,2149,22,24
3503,471000,2,1,1240,6417,1,0,0,5,1240,0,1924,1956,3713,35,61
3504,827000,4,2,3230,12100,1,0,0,3,1870,1360,1977,2004,3278,3,5
3505,235000,5,2,2500,9583,1,0,0,3,1300,1200,1979,2014,1161,10,73
3506,216500,2,1,1390,4482,1,0,0,4,1390,0,1980,0,2105,10,73
3507,359000,5,1,1940,6654,1,0,0,4,1940,0,1953,1983,1004,6,68
3508,252500,3,2,1900,8002,1,0,0,3,1900,0,1991,0,431,14,13
3509,370000,3,1,2380,14500,1,0,0,4,1850,530,1961,2001,3673,17,16
3510,663000,3,2,1480,3876,1,0,0,5,860,620,1928,1970,3795,35,56
3511,971971,4,3,3460,6738,2,0,0,3,3460,0,2013,1923,909,32,37
3512,420000,3,1,1444,249126,1,0,0,3,1444,0,2008,0,1816,41,40
3513,330675,4,3,1930,3031,1,0,0,3,1200,730,2006,0,2268,11,11
3514,240000,4,1,1200,2171,1,0,0,3,1200,0,1933,0,171,35,62
3515,334888,3,2,1769,7324,2,0,0,3,1769,0,2012,1912,323,1,45
3516,414000,3,2,2490,4540,2,0,0,3,2490,0,2012,1912,3308,32,37
3517,782900,4,3,3060,3898,2,0,0,3,2300,760,2014,0,1985,16,15
3518,525000,4,2,3030,6625,2,0,0,3,3030,0,2011,0,3355,32,37
3519,429900,3,2,2370,5353,2,0,0,3,2370,0,2009,0,894,11,11
3520,390000,3,3,1370,913,2,0,0,3,1100,270,2006,0,3211,35,55
3521,224000,3,1,1500,11968,1,0,0,3,1500,0,2014,0,2676,4,8
3522,257500,3,2,1715,6819,2,0,0,3,1715,0,1995,0,3463,14,2
3523,665000,2,1,1110,3200,1,0,0,3,1110,0,1925,2002,1117,35,58
3524,327000,5,2,2400,8050,2,0,0,3,2400,0,1998,2006,3374,1,45
3525,425000,3,1,1520,213444,1,0,3,5,1520,0,1988,0,125,32,37
3526,687500,4,2,3190,10970,2,0,0,3,3190,0,1994,0,2259,33,43
3527,672500,3,2,2400,5300,1,0,0,4,1250,1150,1939,1989,4021,35,56
3528,140000,3,1,1060,7473,1,0,0,3,1060,0,1959,1989,2207,10,73
3529,215500,2,1,1220,15600,1,0,0,3,1220,0,1972,2002,2839,1,0
3530,464900,4,2,2020,8424,1,0,0,4,1380,640,1979,0,776,19,22
3531,417000,4,2,2300,7700,1,0,0,3,1380,920,1959,1989,3466,35,60
3532,453000,4,2,2300,37533,1,0,3,5,1550,750,1979,0,3967,41,40
3533,700000,3,2,1660,1545,2,0,2,3,1400,260,2002,0,4063,35,52
3534,1619999,4,3,3900,9750,1,0,4,5,2520,1380,1972,0,3307,3,5
3535,259500,3,1,1650,12349,1,0,0,3,1650,0,1957,2000,3058,34,72
3536,460000,4,2,2110,35091,1,0,0,4,1290,820,1985,0,2081,16,15
3537,561500,3,1,1960,6380,1,0,0,4,980,980,1939,1989,103,35,54
3538,641000,4,2,2770,63118,2,0,0,3,2770,0,1997,0,3672,7,10
3539,330000,4,1,2440,7350,1,0,0,3,1610,830,1978,0,2910,18,20
3540,447000,2,1,1320,8380,1,0,0,3,1320,0,1953,0,104,35,70
3541,320000,4,2,2570,4865,2,0,0,3,2570,0,2005,0,2316,21,23
3542,212700,2,1,940,5040,1,0,0,3,940,0,1926,2003,3820,35,61
3543,260000,2,1,700,4800,1,0,0,3,700,0,1922,2008,999,35,59
3544,410000,3,2,1400,45738,2,0,0,4,1400,0,1981,0,2300,41,40
3545,355000,4,2,1890,7867,2,0,0,3,1890,0,1996,0,2114,21,23
3546,275500,2,1,720,11400,1,0,0,5,720,0,1951,0,1464,36,62
3547,415000,3,1,2410,8944,1,0,0,4,1860,550,1967,0,1267,32,36
3548,279000,3,2,1630,7950,1,0,0,3,1320,310,1985,0,1638,18,26
3549,350000,5,1,2330,14322,1,0,0,4,1180,1150,1968,0,765,32,37
3550,355000,2,2,1330,10838,2,0,0,3,1330,0,1985,0,1556,17,16
3551,750000,4,2,3190,11597,2,0,0,3,2300,890,1984,0,2143,33,42
3552,235000,3,1,1400,6300,1,0,0,3,1400,0,1998,2006,1375,12,12
3553,209950,3,1,970,9583,1,0,0,4,970,0,1967,0,2737,14,13
3554,230000,3,1,1010,9600,1,0,0,5,1010,0,1969,0,1497,9,26
3555,725000,3,2,3580,54450,1,0,0,3,3580,0,1990,2009,1936,21,23
3556,430000,2,1,1050,2570,1,0,0,5,850,200,1927,0,3708,35,56
3557,661500,5,2,2500,7200,1,0,0,4,1490,1010,1977,0,1180,31,31
3558,738000,3,3,2630,4896,2,0,0,3,2630,0,2006,0,100,31,31
3559,1820000,4,4,6640,53330,2,0,0,3,6640,0,1993,0,1827,42,44
3560,221000,3,1,910,8789,1,0,0,3,910,0,1966,1963,3675,35,66
3561,665000,3,2,2610,35000,2,0,0,3,2610,0,1988,2000,1027,42,41
3562,255000,3,2,1720,6194,2,0,0,3,1720,0,1998,2006,3413,1,45
3563,1195000,5,2,3650,13297,2,0,0,5,2750,900,1969,0,3575,23,25
3564,355000,3,1,2040,22693,1,0,0,4,2040,0,1980,0,994,18,26
3565,755000,5,2,3260,24300,1,0,1,4,2310,950,1950,1983,3409,20,67
3566,300000,3,1,1590,8911,1,0,0,3,1590,0,1956,2001,3727,17,16
3567,500000,4,1,1440,7100,1,0,0,3,1440,0,1906,2014,2511,35,50
3568,191000,2,1,900,3400,1,0,0,5,900,0,1905,0,4155,35,51
3569,315000,6,4,3120,4240,2,0,2,4,2090,1030,1993,0,4004,35,49
3570,415000,3,2,1060,1536,2,0,0,3,1060,0,2000,0,2459,35,56
3571,394000,4,2,3000,9793,2,0,0,3,3000,0,2002,0,2258,21,23
3572,490000,3,2,2230,5348,2,0,0,3,2230,0,2000,0,3865,38,38
3573,523460,5,1,1890,5000,1,0,0,3,1090,800,1906,2014,282,35,50
3574,550000,4,3,4150,16197,2,0,0,3,4150,0,2006,0,378,1,45
3575,342000,3,1,1780,10409,1,0,0,3,1280,500,1981,2013,1058,32,36
3576,560000,4,2,2710,6583,2,0,0,3,2710,0,2003,0,3622,32,37
3577,1050000,4,4,4390,13833,2,0,3,3,3320,1070,2003,0,3424,16,17
3578,710000,2,1,1640,4080,1,0,0,5,1540,100,1916,0,3256,35,48
3579,1020000,3,2,1670,4800,1,0,3,3,1670,0,1903,2005,3819,35,58
3580,399950,3,2,2570,10431,2,0,0,3,2570,0,1989,0,4341,18,19
3581,480000,2,1,1500,3420,1,0,0,3,1500,0,1902,0,3200,35,47
3582,410000,3,1,2710,19000,2,0,3,4,2710,0,1950,1983,1336,6,68
3583,530000,4,1,2860,48351,1,0,0,3,1710,1150,1978,0,1506,42,44
3584,528000,2,0,840,40642,1,1,4,4,840,0,1937,0,4211,41,40
3585,469900,4,2,2990,8913,2,0,0,4,2990,0,1991,0,1477,32,36
3586,397000,5,1,1170,6757,1,0,0,4,800,370,1944,0,868,35,60
3587,718500,3,1,1200,6240,1,0,0,3,1030,170,1952,2008,2686,35,53
3588,195000,2,1,1020,8100,1,0,0,3,1020,0,1940,1996,375,35,69
3589,285000,2,1,910,8155,1,0,0,4,910,0,1948,0,1026,36,67
3590,295000,1,1,700,2500,1,0,0,4,700,0,1907,0,3059,35,49
3591,602000,4,1,2420,37800,1,0,0,4,1880,540,1981,0,1993,31,32
3592,235000,3,1,1950,8712,1,0,0,3,1950,0,1960,2012,1424,32,33
3593,465000,4,2,3060,6000,2,0,0,3,3060,0,2012,1912,1757,21,23
3594,234000,4,1,1390,18000,1,0,0,3,1390,0,1955,2013,2982,18,20
3595,504200,2,1,1200,1687,3,0,0,3,1200,0,2008,0,2805,35,47
3596,710000,3,2,2440,4153,2,0,0,3,2440,0,2003,0,3731,31,31
3597,589500,3,3,2310,3075,2,0,0,3,1730,580,2005,0,3187,35,55
3598,415000,3,2,2600,64626,1,0,0,3,2600,0,2009,0,3780,37,75
3599,735000,3,2,1490,1212,2,0,0,3,1040,450,2011,0,3128,35,53
3600,427000,3,2,2432,9391,2,0,2,3,2432,0,2005,0,2425,14,0
3601,982000,4,2,3610,8580,2,0,0,3,3610,0,2014,0,521,19,21
3602,459000,4,3,2530,10000,2,0,0,3,2530,0,2013,1923,243,6,66
3603,483453,4,2,2790,5527,2,0,0,3,2790,0,2014,0,4219,27,27
3604,246950,3,3,1670,4440,1,0,0,3,1670,0,2014,0,3360,12,12
3605,235000,1,1,1170,1456,2,0,0,3,1070,100,2007,0,2504,35,61
3606,288790,4,2,1350,942,3,0,0,3,1350,0,2008,0,4262,16,17
3607,229800,2,1,1110,1773,2,0,0,3,1110,0,2014,0,3113,35,51
3608,516500,1,1,1100,638,3,0,0,3,1100,0,2014,0,3092,35,53
3609,1600000,3,4,2820,7200,2,0,0,4,2460,360,1930,0,2659,35,53
3610,234000,3,1,1040,8128,1,0,0,3,1040,0,1983,2009,2293,11,11
3611,230000,2,1,1910,3376,2,0,0,3,1910,0,1980,0,1771,21,23
3612,300000,4,1,1370,8499,1,0,0,3,1370,0,1949,1998,915,36,67
3613,470000,3,1,1500,5000,1,0,0,4,1140,360,1927,0,3752,35,56
3614,339900,3,1,1200,9087,1,0,0,5,1200,0,1969,0,4209,25,34
3615,650000,2,1,1050,2542,1,0,0,3,880,170,1904,0,1312,35,59
3616,585000,5,2,2670,16777,1,0,0,4,1620,1050,1920,0,2125,35,60
3617,699900,4,2,2190,11500,1,0,0,4,1430,760,1972,0,3197,3,5
3618,598000,4,2,3130,40918,2,0,0,3,3130,0,1994,0,3289,27,27
3619,475000,3,2,1700,9100,1,0,0,3,1160,540,1998,2006,3859,35,61
3620,314500,3,1,1700,17355,1,0,0,3,1200,500,1978,0,2280,21,23
3621,397000,3,3,1360,1275,2,0,0,3,1240,120,2007,0,697,35,64
3622,345000,3,2,1610,15005,1,0,0,4,1610,0,1986,0,2627,7,10
3623,325000,5,2,2130,6222,1,0,0,3,1300,830,1991,0,3215,35,57
3624,265000,3,1,1800,7650,1,0,0,5,1800,0,1957,0,3587,32,34
3625,402000,4,2,2950,15540,1,0,0,4,2120,830,1974,0,2053,18,26
3626,835000,3,2,2120,54014,2,0,0,4,2120,0,1964,0,3105,3,4
3627,780000,4,2,3500,7048,2,0,0,3,3500,0,2005,0,4210,31,32
3628,250000,3,2,1440,9220,1,0,0,3,1440,0,1965,1993,2205,10,73
3629,1200000,4,2,2120,3360,2,0,0,3,2120,0,1905,2010,3101,35,53
3630,935000,2,2,1780,2067,2,0,0,5,1780,0,1974,0,1860,3,3
3631,300000,2,1,960,8153,1,0,0,3,960,0,1947,2012,2233,36,67
3632,419000,2,1,1510,4980,1,0,0,3,1510,0,2006,0,711,31,32
3633,410000,1,1,1010,5750,1,0,0,3,1010,0,1911,1948,3276,35,63
3634,1165000,3,3,3790,5001,2,0,0,3,2810,980,1989,0,2936,35,59
3635,461000,3,1,3600,8666,2,0,0,4,2400,1200,1948,0,630,19,21
3636,385000,3,1,1300,7030,1,0,0,3,1300,0,1968,1997,704,19,22
3637,669500,4,2,2500,4046,1,0,0,4,1520,980,1940,2001,4035,35,56
3638,491950,3,2,2090,10733,1,0,0,3,1440,650,1958,2004,3184,35,54
3639,1230000,3,1,2200,14630,1,0,1,3,2200,0,1948,2003,4310,3,3
3640,560000,3,2,2070,15002,1,0,0,3,2070,0,1955,2013,3410,20,67
3641,370000,3,1,1320,7341,1,0,0,3,1320,0,1982,0,925,36,67
3642,263400,4,2,1360,60548,1,0,0,3,960,400,1960,2012,2892,1,0
3643,100000,2,1,930,7623,1,0,0,2,930,0,1942,0,106,6,68
3644,289950,3,2,1760,8584,1,0,0,5,1760,0,1937,0,1081,6,66
3645,263000,3,1,1410,8100,2,0,0,3,1410,0,1985,0,1842,21,23
3646,397500,4,2,2570,7859,2,0,0,3,2570,0,1992,0,1856,21,23
3647,245000,3,2,1300,14197,1,0,0,3,860,440,1996,0,366,18,18
3648,535000,3,1,1580,6300,1,0,0,3,1180,400,1925,2002,1740,35,74
3649,449000,4,2,2960,6031,2,0,0,3,2960,0,2005,0,1882,21,23
3650,490000,4,3,2330,3497,2,0,0,3,1920,410,2003,0,3456,35,51
3651,445800,4,2,2070,39446,1,0,0,3,1470,600,1977,2004,1644,20,67
3652,345000,2,1,970,5750,1,0,0,4,970,0,1932,1958,3526,35,61
3653,327500,3,2,2310,7200,2,0,0,3,2310,0,1990,2009,245,18,19
3654,436500,4,2,2290,11173,2,0,0,4,2290,0,1988,0,698,32,36
3655,550000,3,2,1720,9600,1,0,0,4,1220,500,1967,0,3529,31,31
3656,441000,2,1,1190,3400,1,0,0,3,990,200,1919,2001,3593,35,54
3657,406500,2,1,870,5750,1,0,0,4,870,0,1947,1988,3209,35,55
3658,243000,2,1,1068,1758,2,0,0,3,1068,0,1990,2009,3845,17,16
3659,359500,4,2,2140,10316,2,0,0,3,2140,0,1993,0,2367,1,0
3660,760000,4,2,3300,165528,2,0,0,3,3300,0,1984,0,1517,42,44
3661,1925000,5,4,4830,8050,2,0,2,4,3710,1120,1914,1945,2284,35,64
3662,408000,5,3,2820,6589,1,0,0,3,2320,500,1906,2014,3886,35,57
3663,480000,4,3,2440,9664,2,0,0,3,1890,550,1981,2013,1483,17,16
3664,875000,4,1,1800,3245,1,0,0,4,1800,0,1929,0,1926,35,47
3665,308000,3,1,1010,8800,1,0,0,4,1010,0,1954,1979,3585,35,57
3666,880000,4,2,3220,4392,1,0,0,4,2320,900,1931,0,3559,35,48
3667,1730000,5,3,5000,26540,2,0,3,3,3410,1590,2008,0,3195,23,25
3668,170000,2,1,1200,24792,2,0,0,2,1200,0,1976,0,2515,31,32
3669,491500,3,2,1470,4322,2,0,0,3,1470,0,1985,0,3165,16,17
3670,515000,3,2,2600,4506,2,0,0,3,2600,0,2003,0,930,17,16
3671,550000,4,1,2750,128502,1,0,0,2,1500,1250,1958,0,1481,32,33
3672,255000,2,1,1320,9967,1,0,0,3,940,380,1919,2001,2948,35,51
3673,635000,3,2,3350,4007,2,0,0,3,2550,800,2005,0,30,19,22
3674,850000,3,2,2650,2387,2,0,0,3,1830,820,1920,1979,3048,35,58
3675,265000,2,2,1860,10856,1,0,0,3,1260,600,1952,2008,284,35,71
3676,349810,3,1,960,8855,1,0,0,4,960,0,1958,1972,746,36,67
3677,972000,4,1,2010,6300,1,0,2,5,1610,400,1937,0,2413,35,74
3678,235000,2,1,900,28800,1,0,0,1,900,0,1928,0,4126,38,38
3679,330000,4,2,2340,11784,2,0,0,3,2340,0,1997,0,2050,18,26
3680,500000,4,3,3720,15048,3,0,0,3,3720,0,1979,2014,72,32,37
3681,570000,3,2,1890,29185,1,0,0,3,1470,420,1949,2013,612,3,5
3682,1309500,4,2,2680,12215,1,1,4,3,1590,1090,1956,2001,1396,26,68
3683,544000,3,2,1460,1613,2,0,0,3,1180,280,2007,0,3737,35,56
3684,439000,3,2,3180,7904,1,0,0,3,1810,1370,2006,0,2396,32,34
3685,530000,4,2,1980,15086,2,0,0,3,1980,0,1981,2013,1713,33,42
3686,427500,2,2,1090,934,3,0,0,3,1090,0,2008,0,1248,35,52
3687,337000,4,2,2230,5970,2,0,0,4,2230,0,2002,0,1068,9,26
3688,1095000,4,2,3330,9143,2,0,0,4,3330,0,1995,0,268,19,21
3689,435000,4,2,1880,3840,1,0,0,3,970,910,1904,0,213,35,64
3690,765000,5,3,2870,5700,1,0,0,3,1950,920,1964,2000,3241,35,47
3691,492650,4,1,2120,9786,1,0,0,3,1640,480,1967,2011,3430,36,70
3692,383962,4,2,2700,6998,2,0,0,3,2700,0,2001,0,943,40,69
3693,950000,4,2,3670,7680,2,0,0,3,3670,0,2007,0,2452,16,17
3694,457000,3,2,1220,1330,2,0,0,3,1010,210,2008,0,4124,35,56
3695,1510000,5,3,4390,11250,2,0,0,3,4390,0,2007,0,4138,23,25
3696,882566,4,2,3560,5265,3,0,0,3,3560,0,2014,0,1287,31,31
3697,963000,4,3,3530,8589,2,0,0,3,3530,0,2007,0,185,19,21
3698,345000,4,2,2280,5000,2,0,0,3,2280,0,2006,0,2307,21,23
3699,2065000,4,3,4350,7965,2,0,0,3,4350,0,2013,1923,1622,3,3
3700,800000,3,3,3830,221284,2,0,0,3,3530,300,1993,0,1492,42,44
3701,314500,3,2,2050,13303,1,0,0,3,2050,0,1993,0,2906,14,2
3702,530000,3,2,3660,39478,2,0,2,4,3260,400,1989,0,2365,12,12
3703,650000,4,2,3350,46748,2,0,0,3,3350,0,2004,2003,2441,4,8
3704,349500,3,2,1270,3600,1,0,0,3,1270,0,1963,2008,2313,35,59
3705,1198000,4,3,3400,3850,2,0,0,3,2790,610,2008,0,1923,35,53
3706,165050,3,1,1200,8514,1,0,0,3,1200,0,1959,1989,821,12,12
3707,580000,3,2,2200,11000,2,0,2,3,2200,0,1978,0,850,3,7
3708,330000,3,2,1680,11312,1,0,0,3,1080,600,1959,1989,194,35,65
3709,875000,5,3,3840,8279,2,0,0,3,3840,0,2001,0,1735,33,42
3710,500000,2,1,950,4500,1,0,2,3,850,100,1926,2003,3027,35,47
3711,445000,4,2,2280,42077,2,0,0,3,2280,0,1994,0,1613,18,26
3712,274900,4,2,1970,6600,2,0,0,3,1970,0,1987,2000,2401,18,18
3713,219950,3,1,1620,9310,1,0,0,4,1620,0,1967,0,1339,9,26
3714,691500,4,2,2600,7200,2,0,0,3,2600,0,1962,2002,4242,35,54
3715,459500,2,1,1250,3825,1,0,0,3,850,400,1929,0,3798,35,56
3716,955500,4,1,2130,5080,1,0,0,3,2130,0,1914,1993,2197,35,58
3717,328950,4,1,2550,8976,1,0,0,5,1300,1250,1978,0,1560,18,19
3718,307000,3,1,1150,6000,1,0,0,3,1150,0,1927,2011,1888,27,27
3719,382500,3,1,1040,9000,1,0,0,4,1040,0,1967,0,3131,16,15
3720,1150000,4,2,3340,10422,2,0,0,3,3340,0,1996,0,160,19,21
3721,1297000,6,2,2630,9420,2,0,0,5,2510,120,1900,0,3515,35,47
3722,478000,3,2,1640,3896,2,0,0,3,1640,0,1994,0,3124,16,17
3723,260000,2,1,770,7906,1,0,0,4,770,0,1948,0,4121,36,67
3724,850000,4,3,4350,112750,1,0,0,3,2200,2150,2006,0,3679,16,15
3725,616000,4,1,1700,5846,1,0,0,3,1700,0,1957,2000,3009,35,74
3726,540000,3,1,2050,9580,1,0,0,3,1400,650,1984,0,1880,33,42
3727,300000,3,2,1660,5128,2,0,0,3,1660,0,2001,0,2376,11,11
3728,507500,3,1,1990,9594,1,0,0,3,1190,800,1977,2004,1021,31,31
3729,3800000,5,5,7050,42840,1,0,2,4,4320,2730,1978,2000,743,8,3
3730,241000,3,2,1770,7000,1,0,0,3,1770,0,1986,0,2503,1,0
3731,485000,3,2,2440,47916,2,0,0,3,2090,350,1991,0,2539,31,32
3732,695000,3,2,2620,51354,2,0,0,3,2620,0,1998,2006,1964,42,44
3733,548000,4,2,2440,11005,2,0,0,3,2440,0,1994,0,464,25,34
3734,345000,2,1,1080,7775,1,0,0,3,1080,0,1955,2005,3687,35,63
3735,280000,3,1,1090,10710,1,0,0,4,1090,0,1962,0,122,32,34
3736,450000,3,1,1400,13775,1,0,0,3,1400,0,1963,2008,3645,17,16
3737,515000,3,2,2010,7200,2,0,0,3,2010,0,1994,0,4198,17,16
3738,1014250,3,1,1640,12855,1,0,0,5,1500,140,1920,0,3826,3,3
3739,739900,5,2,3290,5029,2,0,0,3,3290,0,2004,2003,2853,33,43
3740,600000,2,2,2510,14878,2,0,0,3,2510,0,1990,2009,1310,5,9
3741,370000,2,1,860,6050,1,0,0,3,860,0,1952,2008,2943,35,55
